File Path,Status,Result
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720669802207-20240711046_超限录音-01.wav,Success,"[('Hiss', 0.14360848), ('Pink noise', 0.13578346), ('Vehicle', 0.11193933), ('Train', 0.10215506), ('Steam', 0.101014145)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720669762089-20240711044_超限录音-01.wav,Success,"[('White noise', 0.08094728), ('Pink noise', 0.07530581), ('Vehicle', 0.070852794), ('Speech', 0.06241813), ('Hiss', 0.060708392)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720669795341-20240711045_超限录音-01.wav,Success,"[('Pink noise', 0.2421175), ('Hiss', 0.2386746), ('Steam', 0.20331477), ('Train', 0.19193852), ('Vehicle', 0.18170652)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720669842341-20240711048_超限录音-01.wav,Success,"[('Hiss', 0.14299844), ('Pink noise', 0.1253016), ('Steam', 0.11318542), ('Vehicle', 0.11227046), ('Train', 0.10094653)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670062947-20240711059_超限录音-01.wav,Success,"[('Train', 0.25298092), ('Rail transport', 0.18991219), ('Church bell', 0.18050133), ('Railroad car, train wagon', 0.14616527), ('Music', 0.13285755)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720669815415-20240711046_超限录音-01.wav,Success,"[('Train', 0.3013407), ('Rail transport', 0.21926707), ('Vehicle', 0.20762138), ('Railroad car, train wagon', 0.18730213), ('Subway, metro, underground', 0.09387941)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670082999-20240711060_超限录音-01.wav,Success,"[('Train', 0.38325423), ('Rail transport', 0.27406788), ('Railroad car, train wagon', 0.22617798), ('Subway, metro, underground', 0.13370217), ('Hiss', 0.12497348)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670076167-20240711059_超限录音-01.wav,Success,"[('Train', 0.68985087), ('Rail transport', 0.60008776), ('Railroad car, train wagon', 0.55677605), ('Subway, metro, underground', 0.30931658), ('Vehicle', 0.18135324)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670136364-20240711062_超限录音-01.wav,Success,"[('Vehicle', 0.11902958), ('Train', 0.11553627), ('Rail transport', 0.07644435), ('Pink noise', 0.07332331), ('Hiss', 0.07125188)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670123137-20240711062_超限录音-01.wav,Success,"[('Train', 0.27792537), ('Rail transport', 0.19898862), ('Vehicle', 0.19022977), ('Subway, metro, underground', 0.18185881), (""Dental drill, dentist's drill"", 0.17813878)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670116311-20240711061_超限录音-01.wav,Success,"[('Vehicle', 0.17486407), ('Train', 0.119971596), ('Rail transport', 0.0800416), ('Railroad car, train wagon', 0.06773217), ('White noise', 0.06468513)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670163276-20240711064_超限录音-01.wav,Success,"[('Train', 0.11200519), ('Hiss', 0.10692116), ('Vehicle', 0.09805931), ('Pink noise', 0.096085295), ('Steam', 0.077649325)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670183342-20240711065_超限录音-01.wav,Success,"[('Hiss', 0.1398053), ('Train', 0.12661546), ('Vehicle', 0.12579879), ('Steam', 0.10900531), ('Rail transport', 0.092793904)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670176550-20240711064_超限录音-01.wav,Success,"[('Hiss', 0.17491993), ('Steam', 0.12562035), ('Pink noise', 0.086716205), ('Train', 0.07884044), ('Vehicle', 0.076052725)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670196607-20240711065_超限录音-01.wav,Success,"[('Thunder', 0.22537084), ('Thunderstorm', 0.10681712), ('Train', 0.08997146), ('Music', 0.08823979), ('Pink noise', 0.06678051)]"
D:\声纹测试库-amp-amp\工业源\交通运输设备制造业\排气防控设备\1720670203378-20240711066_超限录音-01.wav,Success,"[('Hiss', 0.2755061), ('Steam', 0.23737365), ('Train', 0.14315939), ('Vehicle', 0.10873304), ('Rail transport', 0.105301425)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769869082-20240712126_超限录音-01.wav,Success,"[('Rain', 0.5250802), ('Rain on surface', 0.37250516), ('Raindrop', 0.18140411), ('Pink noise', 0.16000448), ('Thunderstorm', 0.13118039)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769949342-20240712130_超限录音-01.wav,Success,"[('Rain', 0.5170922), ('Rain on surface', 0.35344028), ('Pink noise', 0.20394658), ('Thunder', 0.18068695), ('Thunderstorm', 0.17529567)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769929285-20240712129_超限录音-01.wav,Success,"[('Rain', 0.39759892), ('Pink noise', 0.3279677), ('Rain on surface', 0.2602632), ('Raindrop', 0.14518747), ('Vehicle', 0.08343118)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769889160-20240712127_超限录音-01.wav,Success,"[('Rain', 0.42909974), ('Rain on surface', 0.26263624), ('Pink noise', 0.25769708), ('Thunder', 0.13783579), ('Thunderstorm', 0.124822885)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769849043-20240712125_超限录音-01.wav,Success,"[('Rain', 0.49678123), ('Rain on surface', 0.32593784), ('Pink noise', 0.26967502), ('Thunder', 0.24758834), ('Thunderstorm', 0.23231028)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769989454-20240712132_超限录音-01.wav,Success,"[('Rain', 0.52338964), ('Rain on surface', 0.38341963), ('Raindrop', 0.19177453), ('Pink noise', 0.18631963), ('Thunderstorm', 0.09937421)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769828987-20240712124_超限录音-01.wav,Success,"[('Rain', 0.47006992), ('Rain on surface', 0.3166052), ('Pink noise', 0.25814396), ('Thunder', 0.1457783), ('Raindrop', 0.14261152)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770029579-20240712134_超限录音-01.wav,Success,"[('Rain', 0.651485), ('Rain on surface', 0.502399), ('Thunder', 0.2803537), ('Thunderstorm', 0.26370674), ('Raindrop', 0.2278318)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769909223-20240712128_超限录音-01.wav,Success,"[('Rain', 0.38431317), ('Pink noise', 0.33073547), ('Rain on surface', 0.23762879), ('Raindrop', 0.11651073), ('Waterfall', 0.084311865)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720769969388-20240712131_超限录音-01.wav,Success,"[('Rain', 0.6368538), ('Thunder', 0.4802715), ('Thunderstorm', 0.4513014), ('Rain on surface', 0.45101547), ('Raindrop', 0.18274279)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770009543-20240712133_超限录音-01.wav,Success,"[('Rain', 0.4557379), ('Rain on surface', 0.34422687), ('Pink noise', 0.18629704), ('Raindrop', 0.18134962), ('Vehicle', 0.09166998)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770049654-20240712135_超限录音-01.wav,Success,"[('Rain', 0.61523783), ('Rain on surface', 0.511241), ('Raindrop', 0.24543871), ('Thunder', 0.13016437), ('Thunderstorm', 0.124909066)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770069701-20240712136_超限录音-01.wav,Success,"[('Rain', 0.6560127), ('Rain on surface', 0.5602639), ('Raindrop', 0.28851286), ('Thunder', 0.11378359), ('Thunderstorm', 0.10882232)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770109868-20240712138_超限录音-01.wav,Success,"[('Rain', 0.6546702), ('Rain on surface', 0.56300765), ('Raindrop', 0.26655048), ('Thunder', 0.12940523), ('Vehicle', 0.12129231)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770089763-20240712137_超限录音-01.wav,Success,"[('Rain', 0.6976709), ('Rain on surface', 0.61296266), ('Raindrop', 0.32557315), ('Thunder', 0.14269404), ('Thunderstorm', 0.13391526)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770129925-20240712139_超限录音-01.wav,Success,"[('Rain', 0.64327055), ('Rain on surface', 0.55661243), ('Raindrop', 0.27256784), ('Train', 0.11878223), ('Vehicle', 0.11868601)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770149969-20240712140_超限录音-01.wav,Success,"[('Rain', 0.49402693), ('Rain on surface', 0.42243263), ('Train', 0.36203575), ('Rail transport', 0.29534382), ('Railroad car, train wagon', 0.24008395)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\1720769207095-20240712093_超限录音-01.wav,Success,"[('Rain', 0.40654936), ('Rain on surface', 0.27240378), ('Pink noise', 0.2476015), ('Speech', 0.22092637), ('Raindrop', 0.12504205)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770250288-20240712145_超限录音-01.wav,Success,"[('Rain', 0.5424053), ('Rain on surface', 0.49488163), ('Train', 0.43141264), ('Rail transport', 0.3634313), ('Railroad car, train wagon', 0.2877613)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770170043-20240712141_超限录音-01.wav,Success,"[('Rain', 0.5917887), ('Rain on surface', 0.5050412), ('Train', 0.26741293), ('Raindrop', 0.23219281), ('Rail transport', 0.22012028)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770210162-20240712143_超限录音-01.wav,Success,"[('Train', 0.5533579), ('Rail transport', 0.48328936), ('Rain', 0.48212686), ('Rain on surface', 0.44967654), ('Railroad car, train wagon', 0.40407655)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770190089-20240712142_超限录音-01.wav,Success,"[('Rain', 0.5676699), ('Rain on surface', 0.48244616), ('Train', 0.3347264), ('Rail transport', 0.27594224), ('Railroad car, train wagon', 0.21762414)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\1720769166952-20240712091_超限录音-01.wav,Success,"[('Rain', 0.35886636), ('Pink noise', 0.3166287), ('Rain on surface', 0.23014817), ('Raindrop', 0.1167455), ('Vehicle', 0.084379144)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\1720769187041-20240712092_超限录音-01.wav,Success,"[('Rain', 0.50043577), ('Rain on surface', 0.33641022), ('Pink noise', 0.24593861), ('Thunderstorm', 0.19994889), ('Thunder', 0.19699106)]"
D:\声纹测试库-amp-amp\工业源\建筑安装业\破碎机\#1720770230243-20240712144_超限录音-01.wav,Success,"[('Rain', 0.5287197), ('Rain on surface', 0.4910435), ('Train', 0.27337277), ('Rail transport', 0.22927918), ('Raindrop', 0.19894566)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585329603-20240710012_超限录音-01.wav,Success,"[('Pink noise', 0.5326194), ('Outside, rural or natural', 0.19663721), ('Waterfall', 0.15324914), ('Stream', 0.09644997), ('White noise', 0.08565211)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585249394-20240710008_超限录音-01.wav,Success,"[('Pink noise', 0.5325796), ('Outside, rural or natural', 0.20920053), ('Waterfall', 0.15499166), ('Rustle', 0.09309754), ('Stream', 0.091881186)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585309552-20240710011_超限录音-01.wav,Success,"[('Pink noise', 0.49998856), ('Outside, rural or natural', 0.21017022), ('Waterfall', 0.17274882), ('Stream', 0.10799967), ('Rustle', 0.07543999)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585269435-20240710009_超限录音-01.wav,Success,"[('Pink noise', 0.5484225), ('Outside, rural or natural', 0.20990615), ('Waterfall', 0.1730502), ('Stream', 0.10347816), ('White noise', 0.079360545)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585349703-20240710013_超限录音-01.wav,Success,"[('Pink noise', 0.5216511), ('Outside, rural or natural', 0.21517487), ('Waterfall', 0.15694275), ('Stream', 0.09234995), ('Rustle', 0.085076)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585289429-20240710010_超限录音-01.wav,Success,"[('Pink noise', 0.53869814), ('Outside, rural or natural', 0.20316295), ('Waterfall', 0.17307073), ('Stream', 0.105496086), ('White noise', 0.088787496)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585369823-20240710014_超限录音-01.wav,Success,"[('Pink noise', 0.53141266), ('Outside, rural or natural', 0.22314814), ('Waterfall', 0.18308246), ('Stream', 0.11854766), ('Rustle', 0.07958685)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585389862-20240710015_超限录音-01.wav,Success,"[('Pink noise', 0.5400421), ('Outside, rural or natural', 0.2060546), ('Waterfall', 0.16132295), ('Stream', 0.093247205), ('Rustle', 0.07821929)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585470132-20240710019_超限录音-01.wav,Success,"[('Pink noise', 0.5497428), ('Outside, rural or natural', 0.23366706), ('Waterfall', 0.18022363), ('Stream', 0.10351517), ('Rustle', 0.08266306)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585429980-20240710017_超限录音-01.wav,Success,"[('Pink noise', 0.55203354), ('Outside, rural or natural', 0.20481165), ('Waterfall', 0.17707956), ('Stream', 0.10881996), ('White noise', 0.090483636)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585530291-20240710022_超限录音-01.wav,Success,"[('Pink noise', 0.5325918), ('Outside, rural or natural', 0.2142303), ('Waterfall', 0.16832346), ('Stream', 0.10356474), ('Rustle', 0.08745974)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585490181-20240710020_超限录音-01.wav,Success,"[('Pink noise', 0.5441815), ('Outside, rural or natural', 0.21822365), ('Waterfall', 0.16065969), ('Stream', 0.09235494), ('Rustle', 0.08766237)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585450075-20240710018_超限录音-01.wav,Success,"[('Pink noise', 0.5445532), ('Outside, rural or natural', 0.20134234), ('Waterfall', 0.17303063), ('Stream', 0.09626513), ('White noise', 0.081848)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585590581-20240710025_超限录音-01.wav,Success,"[('Pink noise', 0.54105985), ('Outside, rural or natural', 0.21588925), ('Waterfall', 0.18029813), ('Stream', 0.11085804), ('Rustle', 0.0910901)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585570500-20240710024_超限录音-01.wav,Success,"[('Pink noise', 0.55510116), ('Outside, rural or natural', 0.21683612), ('Waterfall', 0.18176158), ('Stream', 0.10259945), ('White noise', 0.08316127)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585409949-20240710016_超限录音-01.wav,Success,"[('Pink noise', 0.5427816), ('Outside, rural or natural', 0.21435446), ('Waterfall', 0.16919486), ('Stream', 0.0984643), ('Rustle', 0.08358143)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585510240-20240710021_超限录音-01.wav,Success,"[('Pink noise', 0.5606633), ('Outside, rural or natural', 0.19918786), ('Waterfall', 0.16538942), ('Stream', 0.09293672), ('White noise', 0.08632259)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585670834-20240710029_超限录音-01.wav,Success,"[('Pink noise', 0.54772466), ('Outside, rural or natural', 0.2143486), ('Waterfall', 0.1604819), ('Stream', 0.094999075), ('White noise', 0.08642436)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585610623-20240710026_超限录音-01.wav,Success,"[('Pink noise', 0.5357371), ('Outside, rural or natural', 0.20421487), ('Waterfall', 0.1621922), ('Stream', 0.0959519), ('Rustle', 0.07958786)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585630696-20240710027_超限录音-01.wav,Success,"[('Pink noise', 0.5410657), ('Outside, rural or natural', 0.2150959), ('Waterfall', 0.15513216), ('White noise', 0.09069464), ('Rustle', 0.085781805)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585550420-20240710023_超限录音-01.wav,Success,"[('Pink noise', 0.56049603), ('Outside, rural or natural', 0.21891661), ('Waterfall', 0.17107923), ('Stream', 0.09705086), ('White noise', 0.09297849)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585650736-20240710028_超限录音-01.wav,Success,"[('Pink noise', 0.5332645), ('Outside, rural or natural', 0.2189868), ('Waterfall', 0.18400276), ('Stream', 0.10526852), ('White noise', 0.075693026)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585690859-20240710030_超限录音-01.wav,Success,"[('Pink noise', 0.5253205), ('Outside, rural or natural', 0.20780158), ('Waterfall', 0.17481862), ('Stream', 0.10707416), ('White noise', 0.07601778)]"
D:\声纹测试库-amp-amp\工业源\电力热力生产供应业\冷却塔\1720585710937-20240710031_超限录音-01.wav,Success,"[('Pink noise', 0.5298253), ('Outside, rural or natural', 0.22424948), ('Waterfall', 0.17335454), ('Stream', 0.10221132), ('Rustle', 0.08338204)]"
